iso3,year,gdp
IBT,1991,3855770000000
IBT,1992,3988430000000
IBT,1993,4316120000000
IBT,1994,4734480000000
IBT,1995,5396990000000
IBT,1996,5921560000000
IBT,1997,6273240000000
IBT,1998,6143310000000
IBT,1999,5848510000000
IBT,2000,6390530000000
IBT,2001,6465890000000
IBT,2002,6593950000000
IBT,2003,7408770000000
IBT,2004,8811150000000
IBT,2005,10499900000000
IBT,2006,12458300000000
IBT,2007,15401400000000
IBT,2008,18465800000000
IBT,2009,17913100000000
IBT,2010,21693500000000
IBT,2011,25594600000000
IBT,2012,27188500000000
IBT,2013,28743700000000
IBT,2014,29800900000000
IBT,2015,27987300000000
IBT,2016,28169500000000
IBT,2017,30960100000000
IBT,2018,32964100000000
IBT,2019,33722400000000
IBT,2020,32528600000000
IDB,1990,147830000000
IDB,1991,158967000000
IDB,1992,153780000000
IDB,1993,163763000000
IDB,1994,182059000000
IDB,1995,255612000000
IDB,1996,309556000000
IDB,1997,325060000000
IDB,1998,340154000000
IDB,1999,183774000000
IDB,2000,226799000000
IDB,2001,226318000000
IDB,2002,248463000000
IDB,2003,280424000000
IDB,2004,340143000000
IDB,2005,402542000000
IDB,2006,498778000000
IDB,2007,578188000000
IDB,2008,677188000000
IDB,2009,631413000000
IDB,2010,741312000000
IDB,2011,847545000000
IDB,2012,941696000000
IDB,2013,1023670000000
IDB,2014,1110560000000
IDB,2015,1054060000000
IDB,2016,984096000000
IDB,2017,967438000000
IDB,2018,1056910000000
IDB,2019,1077750000000
IDB,2020,1009470000000
IDX,1990,232816000000
IDX,1991,252130000000
IDX,1992,211672000000
IDX,1993,219778000000
IDX,1994,213964000000
IDX,1995,224492000000
IDX,1996,243038000000
IDX,1997,253430000000
IDX,1998,262083000000
IDX,1999,268213000000
IDX,2000,291558000000
IDX,2001,285482000000
IDX,2002,303011000000
IDX,2003,341510000000
IDX,2004,386660000000
IDX,2005,440101000000
IDX,2006,506609000000
IDX,2007,601254000000
IDX,2008,727719000000
IDX,2009,739884000000
IDX,2010,840161000000
IDX,2011,939785000000
IDX,2012,942115000000
IDX,2013,1026530000000
IDX,2014,1097550000000
IDX,2015,1093640000000
IDX,2016,1156610000000
IDX,2017,1247730000000
IDX,2018,1327890000000
IDX,2019,1397670000000
IDX,2020,1414560000000
IDA,1990,378857000000
IDA,1991,409092000000
IDA,1992,364759000000
IDA,1993,382909000000
IDA,1994,395889000000
IDA,1995,481342000000
IDA,1996,554634000000
IDA,1997,580664000000
IDA,1998,604570000000
IDA,1999,450873000000
IDA,2000,517721000000
IDA,2001,511239000000
IDA,2002,550996000000
IDA,2003,621400000000
IDA,2004,726523000000
IDA,2005,842543000000
IDA,2006,1005780000000
IDA,2007,1179710000000
IDA,2008,1404910000000
IDA,2009,1371300000000
IDA,2010,1581470000000
IDA,2011,1787330000000
IDA,2012,1883810000000
IDA,2013,2050190000000
IDA,2014,2208110000000
IDA,2015,2147700000000
IDA,2016,2140700000000
IDA,2017,2215170000000
IDA,2018,2384800000000
IDA,2019,2475420000000
IDA,2020,2424030000000
LTE,1990,1966140000000
LTE,1991,1983420000000
LTE,1992,2022190000000
LTE,1993,2105330000000
LTE,1994,2442950000000
LTE,1995,3018290000000
LTE,1996,3329590000000
LTE,1997,3486500000000
LTE,1998,3361070000000
LTE,1999,3106270000000
LTE,2000,3410310000000
LTE,2001,3525090000000
LTE,2002,3736800000000
LTE,2003,4257950000000
LTE,2004,5117290000000
LTE,2005,6172910000000
LTE,2006,7448570000000
LTE,2007,9382450000000
LTE,2008,11663600000000
LTE,2009,11269400000000
LTE,2010,13564300000000
LTE,2011,16530400000000
LTE,2012,17680700000000
LTE,2013,19042400000000
LTE,2014,19776300000000
LTE,2015,18550900000000
LTE,2016,18593600000000
LTE,2017,20631100000000
LTE,2018,22623600000000
LTE,2019,23050200000000
LTE,2020,22531200000000
LCN,1990,1102120000000
LCN,1991,1189980000000
LCN,1992,1298650000000
LCN,1993,1536670000000
LCN,1994,1794990000000
LCN,1995,1941690000000
LCN,1996,2101020000000
LCN,1997,2303340000000
LCN,1998,2331650000000
LCN,1999,2107240000000
LCN,2000,2326170000000
LCN,2001,2281660000000
LCN,2002,2051650000000
LCN,2003,2090650000000
LCN,2004,2404140000000
LCN,2005,2901840000000
LCN,2006,3395770000000
LCN,2007,3997430000000
LCN,2008,4642690000000
LCN,2009,4355870000000
LCN,2010,5395520000000
LCN,2011,6137300000000
LCN,2012,6209020000000
LCN,2013,6362330000000
LCN,2014,6483200000000
LCN,2015,5418290000000
LCN,2016,5283310000000
LCN,2017,5866480000000
LCN,2018,5742640000000
LCN,2019,5659970000000
LCN,2020,4804920000000
LAC,1990,957594000000
LAC,1991,1031040000000
LAC,1992,1119020000000
LAC,1993,1348400000000
LAC,1994,1592910000000
LAC,1995,1697840000000
LAC,1996,1853060000000
LAC,1997,2021890000000
LAC,1998,2038840000000
LAC,1999,1810330000000
LAC,2000,2001500000000
LAC,2001,1951440000000
LAC,2002,1757080000000
LAC,2003,1793950000000
LAC,2004,2043680000000
LAC,2005,2470500000000
LAC,2006,2881090000000
LAC,2007,3401600000000
LAC,2008,3931410000000
LAC,2009,3643240000000
LAC,2010,4556440000000
LAC,2011,5320450000000
LAC,2012,5297860000000
LAC,2013,5436630000000
LAC,2014,5457290000000
LAC,2015,4634560000000
LAC,2016,4496980000000
LAC,2017,5012880000000
LAC,2018,4870400000000
LAC,2019,4804550000000
LAC,2020,4046820000000
TLA,1990,1034600000000
TLA,1991,1124700000000
TLA,1992,1232760000000
TLA,1993,1467160000000
TLA,1994,1715280000000
TLA,1995,1856210000000
TLA,1996,2017400000000
TLA,1997,2212850000000
TLA,1998,2234150000000
TLA,1999,2003330000000
TLA,2000,2214790000000
TLA,2001,2161570000000
TLA,2002,1927470000000
TLA,2003,1960570000000
TLA,2004,2264750000000
TLA,2005,2751720000000
TLA,2006,3234380000000
TLA,2007,3826510000000
TLA,2008,4465250000000
TLA,2009,4176120000000
TLA,2010,5210710000000
TLA,2011,5940250000000
TLA,2012,6005860000000
TLA,2013,6154590000000
TLA,2014,6270840000000
TLA,2015,5194840000000
TLA,2016,5053700000000
TLA,2017,5631950000000
TLA,2018,5506070000000
TLA,2019,5413990000000
TLA,2020,4561300000000
LDC,1990,188378000000
LDC,1991,206286000000
LDC,1992,162423000000
LDC,1993,170645000000
LDC,1994,167419000000
LDC,1995,171656000000
LDC,1996,179829000000
LDC,1997,188879000000
LDC,1998,191441000000
LDC,1999,197387000000
LDC,2000,224221000000
LDC,2001,215386000000
LDC,2002,235507000000
LDC,2003,266569000000
LDC,2004,306201000000
LDC,2005,360879000000
LDC,2006,417525000000
LDC,2007,501270000000
LDC,2008,614415000000
LDC,2009,608427000000
LDC,2010,687433000000
LDC,2011,783931000000
LDC,2012,819266000000
LDC,2013,892429000000
LDC,2014,959618000000
LDC,2015,920865000000
LDC,2016,936562000000
LDC,2017,1025060000000
LDC,2018,1090420000000
LDC,2019,1150500000000
LDC,2020,1162020000000
LMY,1990,3194210000000
LMY,1991,3099580000000
LMY,1992,3275750000000
LMY,1993,3621880000000
LMY,1994,4056220000000
LMY,1995,4627180000000
LMY,1996,5138110000000
LMY,1997,5453630000000
LMY,1998,5426860000000
LMY,1999,5223490000000
LMY,2000,5680270000000
LMY,2001,5687810000000
LMY,2002,5796550000000
LMY,2003,6487370000000
LMY,2004,7609730000000
LMY,2005,8985210000000
LMY,2006,10575600000000
LMY,2007,12982500000000
LMY,2008,15416300000000
LMY,2009,15446600000000
LMY,2010,18779500000000
LMY,2011,22115500000000
LMY,2012,23512200000000
LMY,2013,24940300000000
LMY,2014,26101800000000
LMY,2015,25326500000000
LMY,2016,25586600000000
LMY,2017,27933300000000
LMY,2018,29703700000000
LMY,2019,30424500000000
LMY,2020,29491900000000
LIC,1990,134347000000
LIC,1991,150994000000
LIC,1992,103353000000
LIC,1993,110352000000
LIC,1994,103210000000
LIC,1995,95755547189
LIC,1996,92529748882
LIC,1997,98821120248
LIC,1998,99814560376
LIC,1999,100732000000
LIC,2000,123909000000
LIC,2001,116418000000
LIC,2002,128028000000
LIC,2003,142979000000
LIC,2004,167197000000
LIC,2005,199723000000
LIC,2006,232209000000
LIC,2007,282894000000
LIC,2008,340460000000
LIC,2009,338898000000
LIC,2010,372941000000
LIC,2011,404515000000
LIC,2012,381702000000
LIC,2013,394195000000
LIC,2014,422084000000
LIC,2015,416121000000
LIC,2016,383742000000
LIC,2017,401921000000
LIC,2018,418228000000
LIC,2019,445278000000
LIC,2020,439782000000
LMC,1990,733710000000
LMC,1991,702240000000
LMC,1992,735562000000
LMC,1993,747222000000
LMC,1994,839698000000
LMC,1995,997448000000
LMC,1996,1135330000000
LMC,1997,1192060000000
LMC,1998,1217730000000
LMC,1999,1122830000000
LMC,2000,1185530000000
LMC,2001,1197960000000
LMC,2002,1264000000000
LMC,2003,1433890000000
LMC,2004,1649440000000
LMC,2005,1900260000000
LMC,2006,2225370000000
LMC,2007,2723530000000
LMC,2008,3012630000000
LMC,2009,3141140000000
LMC,2010,3780030000000
LMC,2011,4217830000000
LMC,2012,4456530000000
LMC,2013,4712910000000
LMC,2014,5090400000000
LMC,2015,5083700000000
LMC,2016,5297560000000
LMC,2017,5693070000000
LMC,2018,5979740000000
LMC,2019,6278110000000
LMC,2020,6081790000000
MEA,1990,745103000000
MEA,1991,549382000000
MEA,1992,600385000000
MEA,1993,610560000000
MEA,1994,646605000000
MEA,1995,713738000000
MEA,1996,794179000000
MEA,1997,832657000000
MEA,1998,814472000000
MEA,1999,885973000000
MEA,2000,992556000000
MEA,2001,987484000000
MEA,2002,979352000000
MEA,2003,1090480000000
MEA,2004,1286310000000
MEA,2005,1542090000000
MEA,2006,1810950000000
MEA,2007,2140270000000
MEA,2008,2674260000000
MEA,2009,2399660000000
MEA,2010,2820270000000
MEA,2011,3396710000000
MEA,2012,3660140000000
MEA,2013,3601730000000
MEA,2014,3627620000000
MEA,2015,3201010000000
MEA,2016,3234260000000
MEA,2017,3372000000000
MEA,2018,3538060000000
MEA,2019,3549950000000
MEA,2020,3199080000000
MNA,1990,504676000000
MNA,1991,256748000000
MNA,1992,280535000000
MNA,1993,290356000000
MNA,1994,307434000000
MNA,1995,340259000000
MNA,1996,380849000000
MNA,1997,400497000000
MNA,1998,410727000000
MNA,1999,449128000000
MNA,2000,474549000000
MNA,2001,480454000000
MNA,2002,463163000000
MNA,2003,509460000000
MNA,2004,604589000000
MNA,2005,707135000000
MNA,2006,828323000000
MNA,2007,1016250000000
MNA,2008,1260100000000
MNA,2009,1221250000000
MNA,2010,1413230000000
MNA,2011,1654720000000
MNA,2012,1782890000000
MNA,2013,1643990000000
MNA,2014,1625990000000
MNA,2015,1460580000000
MNA,2016,1496710000000
MNA,2017,1496690000000
MNA,2018,1421480000000
MNA,2019,1433130000000
MNA,2020,1324360000000
TMN,1990,500008000000
TMN,1991,254374000000
TMN,1992,277941000000
TMN,1993,287671000000
TMN,1994,304590000000
TMN,1995,336977000000
TMN,1996,377440000000
TMN,1997,396737000000
TMN,1998,406659000000
TMN,1999,444857000000
TMN,2000,470236000000
TMN,2001,476451000000
TMN,2002,459607000000
TMN,2003,505492000000
TMN,2004,599986000000
TMN,2005,702010000000
TMN,2006,822975000000
TMN,2007,1010440000000
TMN,2008,1252790000000
TMN,2009,1213170000000
TMN,2010,1403550000000
TMN,2011,1643530000000
TMN,2012,1770680000000
TMN,2013,1630480000000
TMN,2014,1612000000000
TMN,2015,1446610000000
TMN,2016,1481310000000
TMN,2017,1480560000000
TMN,2018,1405210000000
TMN,2019,1416000000000
TMN,2020,1308830000000
MIC,1990,3069620000000
MIC,1991,2962310000000
MIC,1992,3176790000000
MIC,1993,3516030000000
MIC,1994,3955760000000
MIC,1995,4532080000000
MIC,1996,5044740000000
MIC,1997,5353980000000
MIC,1998,5326400000000
MIC,1999,5122650000000
MIC,2000,5557880000000
MIC,2001,5572270000000
MIC,2002,5670210000000
MIC,2003,6346260000000
MIC,2004,7444670000000
MIC,2005,8788210000000
MIC,2006,10346300000000
MIC,2007,12703100000000
MIC,2008,15080300000000
MIC,2009,15112100000000
MIC,2010,18410300000000
MIC,2011,21713900000000
MIC,2012,23131500000000
MIC,2013,24546700000000
MIC,2014,25680700000000
MIC,2015,24911700000000
MIC,2016,25202600000000
MIC,2017,27530300000000
MIC,2018,29284000000000
MIC,2019,29978500000000
MIC,2020,29051700000000
NAC,1990,6560810000000
NAC,1991,6772290000000
NAC,1992,7116390000000
NAC,1993,7439430000000
NAC,1994,7869050000000
NAC,1995,8247740000000
NAC,1996,8706430000000
NAC,1997,9235470000000
NAC,1998,9699950000000
NAC,1999,10312900000000
NAC,2000,10999200000000
NAC,2001,11324600000000
NAC,2002,11693700000000
NAC,2003,12356200000000
NAC,2004,13248400000000
NAC,2005,14217200000000
NAC,2006,15141000000000
NAC,2007,15949800000000
NAC,2008,16329800000000
NAC,2009,15859300000000
NAC,2010,16672900000000
NAC,2011,17399400000000
NAC,2012,18088700000000
NAC,2013,18733700000000
NAC,2014,19420300000000
NAC,2015,19858200000000
NAC,2016,20339800000000
NAC,2017,21268500000000
NAC,2018,22389100000000
NAC,2019,23272500000000
NAC,2020,22985500000000
OED,1990,18847000000000
OED,1991,19953800000000
OED,1992,21464700000000
OED,1993,21795800000000
OED,1994,23297600000000
OED,1995,25681300000000
OED,1996,25899400000000
OED,1997,25507700000000
OED,1998,25774900000000
OED,1999,27071100000000
OED,2000,27669600000000
OED,2001,27415400000000
OED,2002,28601700000000
OED,2003,31985400000000
OED,2004,35608800000000
OED,2005,37648200000000
OED,2006,39718300000000
OED,2007,43483800000000
OED,2008,46172700000000
OED,2009,43184000000000
OED,2010,45297200000000
OED,2011,48721200000000
OED,2012,48676800000000
OED,2013,49360200000000
OED,2014,50386900000000
OED,2015,47536700000000
OED,2016,48460600000000
OED,2017,50610700000000
OED,2018,53526000000000
OED,2019,54053000000000
OED,2020,52852900000000
OSS,1990,33890663891
OSS,1991,35877596794
OSS,1992,39303152780
OSS,1993,38476262969
OSS,1994,40639521816
OSS,1995,47227955200
OSS,1996,49170282332
OSS,1997,49548179500
OSS,1998,50593486749
OSS,1999,52839936531
OSS,2000,55909436459
OSS,2001,56104114432
OSS,2002,61196326389
OSS,2003,75225425146
OSS,2004,89281970467
OSS,2005,101042000000
OSS,2006,113036000000
OSS,2007,135646000000
OSS,2008,148959000000
OSS,2009,129390000000
OSS,2010,138174000000
OSS,2011,157064000000
OSS,2012,155913000000
OSS,2013,162812000000
OSS,2014,167893000000
OSS,2015,151722000000
OSS,2016,159200000000
OSS,2017,176977000000
OSS,2018,193850000000
OSS,2019,195442000000
OSS,2020,178185000000
PSS,1990,2385286558
PSS,1991,2529764745
PSS,1992,2777196195
PSS,1993,2916386567
PSS,1994,3414847819
PSS,1995,3706469724
PSS,1996,3971732138
PSS,1997,3981606457
PSS,1998,3432249336
PSS,1999,3744358277
PSS,2000,3448222601
PSS,2001,3391891585
PSS,2002,3556817548
PSS,2003,4239645994
PSS,2004,4876721916
PSS,2005,5412748920
PSS,2006,5680719028
PSS,2007,6259150036
PSS,2008,6702842278
PSS,2009,6042995506
PSS,2010,6646636169
PSS,2011,7754564667
PSS,2012,8219726546
PSS,2013,8544636536
PSS,2014,9290027187
PSS,2015,9082590663
PSS,2016,9532201526
PSS,2017,10290482444
PSS,2018,10791457053
PSS,2019,10729092905
PSS,2020,9505064736
PST,1990,18436200000000
PST,1991,19448500000000
PST,1992,20866700000000
PST,1993,21022400000000
PST,1994,22513600000000
PST,1995,24977000000000
PST,1996,25095400000000
PST,1997,24601900000000
PST,1998,24708100000000
PST,1999,25945500000000
PST,2000,26398800000000
PST,2001,26143700000000
PST,2002,27268500000000
PST,2003,30570500000000
PST,2004,33970500000000
PST,2005,35741600000000
PST,2006,37604200000000
PST,2007,41042500000000
PST,2008,43475400000000
PST,2009,40925500000000
PST,2010,42685600000000
PST,2011,45847700000000
PST,2012,45779700000000
PST,2013,46270700000000
PST,2014,47207300000000
PST,2015,44669800000000
PST,2016,45693400000000
PST,2017,47667100000000
PST,2018,50504300000000
PST,2019,51018800000000
PST,2020,50004900000000
PRE,1990,411261000000
PRE,1991,222301000000
PRE,1992,171870000000
PRE,1993,182134000000
PRE,1994,189980000000
PRE,1995,279730000000
PRE,1996,337882000000
PRE,1997,371752000000
PRE,1998,393137000000
PRE,1999,244885000000
PRE,2000,282743000000
PRE,2001,268398000000
PRE,2002,308709000000
PRE,2003,336311000000
PRE,2004,419004000000
PRE,2005,521960000000
PRE,2006,656227000000
PRE,2007,793488000000
PRE,2008,989251000000
PRE,2009,896733000000
PRE,2010,1047590000000
PRE,2011,1213700000000
PRE,2012,1319410000000
PRE,2013,1448620000000
PRE,2014,1535540000000
PRE,2015,1305830000000
PRE,2016,1163170000000
PRE,2017,1214610000000
PRE,2018,1353360000000
PRE,2019,1427160000000
PRE,2020,1309580000000
SST,1990,44747769952
SST,1991,46967025004
SST,1992,50718222736
SST,1993,50463646244
SST,1994,53830919904
SST,1995,61225931020
SST,1996,64221535016
SST,1997,67849318093
SST,1998,69616675805
SST,1999,73166388467
SST,2000,76825026680
SST,2001,77134382258
SST,2002,83440932717
SST,2003,98713950503
SST,2004,114441000000
SST,2005,128663000000
SST,2006,144640000000
SST,2007,169973000000
SST,2008,185058000000
SST,2009,164141000000
SST,2010,174536000000
SST,2011,195164000000
SST,2012,196185000000
SST,2013,203748000000
SST,2014,210645000000
SST,2015,195343000000
SST,2016,202184000000
SST,2017,222190000000
SST,2018,240867000000
SST,2019,243792000000
SST,2020,219068000000
SAS,1990,406963000000
SAS,1991,362063000000
SAS,1992,384522000000
SAS,1993,380890000000
SAS,1994,432086000000
SAS,1995,479585000000
SAS,1996,524681000000
SAS,1997,550409000000
SAS,1998,558117000000
SAS,1999,597995000000
SAS,2000,647682000000
SAS,2001,662514000000
SAS,2002,695456000000
SAS,2003,811669000000
SAS,2004,941601000000
SAS,2005,1075830000000
SAS,2006,1220740000000
SAS,2007,1536040000000
SAS,2008,1559690000000
SAS,2009,1702710000000
SAS,2010,2082360000000
SAS,2011,2294090000000
SAS,2012,2327940000000
SAS,2013,2389900000000
SAS,2014,2614920000000
SAS,2015,2733620000000
SAS,2016,3011040000000
SAS,2017,3433920000000
SAS,2018,3534070000000
SAS,2019,3658210000000
SAS,2020,3493120000000
TSA,1990,406963000000
TSA,1991,362063000000
TSA,1992,384522000000
TSA,1993,380890000000
TSA,1994,432086000000
TSA,1995,479585000000
TSA,1996,524681000000
TSA,1997,550409000000
TSA,1998,558117000000
TSA,1999,597995000000
TSA,2000,647682000000
TSA,2001,662514000000
TSA,2002,695456000000
TSA,2003,811669000000
TSA,2004,941601000000
TSA,2005,1075830000000
TSA,2006,1220740000000
TSA,2007,1536040000000
TSA,2008,1559690000000
TSA,2009,1702710000000
TSA,2010,2082360000000
TSA,2011,2294090000000
TSA,2012,2327940000000
TSA,2013,2389900000000
TSA,2014,2614920000000
TSA,2015,2733620000000
TSA,2016,3011040000000
TSA,2017,3433920000000
TSA,2018,3534070000000
TSA,2019,3658210000000
TSA,2020,3493120000000
SSF,1990,373699000000
SSF,1991,401834000000
SSF,1992,363195000000
SSF,1993,369296000000
SSF,1994,377661000000
SSF,1995,480489000000
SSF,1996,535646000000
SSF,1997,564679000000
SSF,1998,565932000000
SSF,1999,404071000000
SSF,2000,428346000000
SSF,2001,409773000000
SSF,2002,446110000000
SSF,2003,561821000000
SSF,2004,697688000000
SSF,2005,827932000000
SSF,2006,976584000000
SSF,2007,1130540000000
SSF,2008,1281440000000
SSF,2009,1224040000000
SSF,2010,1448110000000
SSF,2011,1627670000000
SSF,2012,1690480000000
SSF,2013,1797510000000
SSF,2014,1874280000000
SSF,2015,1668660000000
SSF,2016,1522010000000
SSF,2017,1625860000000
SSF,2018,1780910000000
SSF,2019,1830460000000
SSF,2020,1716220000000
SSA,1990,373310000000
SSA,1991,401440000000
SSA,1992,362732000000
SSA,1993,368789000000
SSA,1994,377141000000
SSA,1995,479947000000
SSA,1996,535109000000
SSA,1997,564078000000
SSA,1998,565282000000
SSA,1999,403404000000
SSA,2000,427688000000
SSA,2001,409107000000
SSA,2002,445364000000
SSA,2003,561067000000
SSA,2004,696791000000
SSA,2005,826950000000
SSA,2006,975498000000
SSA,2007,1129460000000
SSA,2008,1280460000000
SSA,2009,1223190000000
SSA,2010,1447130000000
SSA,2011,1626610000000
SSA,2012,1689390000000
SSA,2013,1796170000000
SSA,2014,1872890000000
SSA,2015,1667230000000
SSA,2016,1520440000000
SSA,2017,1624180000000
SSA,2018,1779120000000
SSA,2019,1828590000000
SSA,2020,1714840000000
TSS,1990,373699000000
TSS,1991,401834000000
TSS,1992,363195000000
TSS,1993,369296000000
TSS,1994,377661000000
TSS,1995,480489000000
TSS,1996,535646000000
TSS,1997,564679000000
TSS,1998,565932000000
TSS,1999,404071000000
TSS,2000,428346000000
TSS,2001,409773000000
TSS,2002,446110000000
TSS,2003,561821000000
TSS,2004,697688000000
TSS,2005,827932000000
TSS,2006,976584000000
TSS,2007,1130540000000
TSS,2008,1281440000000
TSS,2009,1224040000000
TSS,2010,1448110000000
TSS,2011,1627670000000
TSS,2012,1690480000000
TSS,2013,1797510000000
TSS,2014,1874280000000
TSS,2015,1668660000000
TSS,2016,1522010000000
TSS,2017,1625860000000
TSS,2018,1780910000000
TSS,2019,1830460000000
TSS,2020,1716220000000
UMC,1990,2334190000000
UMC,1991,2258540000000
UMC,1992,2440010000000
UMC,1993,2768810000000
UMC,1994,3116050000000
UMC,1995,3534600000000
UMC,1996,3909360000000
UMC,1997,4161880000000
UMC,1998,4108610000000
UMC,1999,3999790000000
UMC,2000,4372320000000
UMC,2001,4374280000000
UMC,2002,4406150000000
UMC,2003,4912290000000
UMC,2004,5795160000000
UMC,2005,6887890000000
UMC,2006,8120870000000
UMC,2007,9979460000000
UMC,2008,12067700000000
UMC,2009,11971000000000
UMC,2010,14630300000000
UMC,2011,17496100000000
UMC,2012,18675000000000
UMC,2013,19833800000000
UMC,2014,20590300000000
UMC,2015,19828000000000
UMC,2016,19905000000000
UMC,2017,21837300000000
UMC,2018,23304300000000
UMC,2019,23700400000000
UMC,2020,22969900000000
WLD,1990,22822600000000
WLD,1991,23823600000000
WLD,1992,25468000000000
WLD,1993,25959400000000
WLD,1994,27938900000000
WLD,1995,31140600000000
WLD,1996,31857700000000
WLD,1997,31752300000000
WLD,1998,31697000000000
WLD,1999,32731000000000
WLD,2000,33839400000000
WLD,2001,33627000000000
WLD,2002,34917700000000
WLD,2003,39152100000000
WLD,2004,44116200000000
WLD,2005,47760300000000
WLD,2006,51749800000000
WLD,2007,58314900000000
WLD,2008,64072300000000
WLD,2009,60718300000000
WLD,2010,66514200000000
WLD,2011,73957800000000
WLD,2012,75604000000000
WLD,2013,77751400000000
WLD,2014,79894400000000
WLD,2015,75359700000000
WLD,2016,76588000000000
WLD,2017,81551000000000
WLD,2018,86686900000000
WLD,2019,87945600000000
WLD,2020,85577700000000
